chain,merchant_id,city,product_type,product_item,order_num,quantity,transaction_time,order_status,price
KFC,SEA301,Seattle,Sandwich,BBQBeef,822,1,2025-12-15T15:04:45.097709,COMPLETE,7.65
KFC,NYC301,New York,Drinks,Coke,816,1,2025-12-15T15:04:45.095329,COMPLETE,2.72
Starbucks,SEA101,Seattle,Drinks,DietCoke,774,1,2025-12-15T15:04:45.056427,COMPLETE,2.63
KFC,SEA301,Seattle,Drinks,OrangeJuice,823,1,2025-12-15T15:04:45.106251,COMPLETE,3.34
Burger King,CHI202,Chicago,Dessert,CheesecakeSlice,757,1,2025-12-15T15:04:45.085772,COMPLETE,4.79
Chipotle,DAL401,Dallas,Drinks,Sprite,814,1,2025-12-15T15:04:45.103095,COMPLETE,2.6
Burger King,SF201,San Francisco,Dessert,VanillaSundae,797,1,2025-12-15T15:04:45.043524,COMPLETE,4.11
Burger King,NYC201,New York,Combo,HealthyCombo,803,1,2025-12-15T15:04:45.077201,COMPLETE,10.71
McDonalds,NYC003,New York,Sandwich,CrispyChicken,782,1,2025-12-15T15:04:45.016873,COMPLETE,6.97
Burger King,SEA201,Seattle,Dessert,Brownie,768,1,2025-12-15T15:04:45.051119,COMPLETE,3.15
Chipotle,MIA401,Miami,Drinks,Mocha,792,1,2025-12-15T15:04:45.133546,COMPLETE,5.39
Burger King,NYC201,New York,Drinks,Mocha,804,1,2025-12-15T15:04:45.165743,COMPLETE,4.84
Burger King,ATL201,Atlanta,Dessert,ChocolateChipCookie,807,1,2025-12-15T15:04:45.010749,COMPLETE,1.97
KFC,CHI301,Chicago,Combo,HealthyCombo,757,1,2025-12-15T15:04:45.111680,COMPLETE,9.76
Chipotle,NYC401,New York,Drinks,Latte,793,1,2025-12-15T15:04:45.076623,COMPLETE,4.09
Starbucks,NYC101,New York,Sandwich,QuarterPounder,781,1,2025-12-15T15:04:45.036789,COMPLETE,7.36
Starbucks,MIA101,Miami,Combo,ValueMealB,754,2,2025-12-15T15:04:45.065508,COMPLETE,17.64
Starbucks,BOS101,Boston,Dessert,ApplePie,765,1,2025-12-15T15:04:45.006789,COMPLETE,2.56
KFC,LA301,Los Angeles,Combo,FamilyBucket,792,1,2025-12-15T15:04:45.033893,COMPLETE,18.5
McDonalds,NYC001,New York,Sandwich,SpicyChicken,821,1,2025-12-15T15:04:45.136638,COMPLETE,6.87
McDonalds,LA001,Los Angeles,Drinks,Mocha,786,1,2025-12-15T15:04:45.065422,COMPLETE,5.11
Chipotle,LA401,Los Angeles,Dessert,VanillaSundae,832,1,2025-12-15T15:04:45.083929,COMPLETE,4.07
Chipotle,MIA401,Miami,Combo,ValueMealA,793,3,2025-12-15T15:04:45.134712,COMPLETE,27.72
KFC,SEA301,Seattle,Drinks,OrangeJuice,824,1,2025-12-15T15:04:45.162907,COMPLETE,3.49
Chipotle,NYC401,New York,Dessert,ChocolateSundae,794,1,2025-12-15T15:04:45.122446,COMPLETE,4.19
Chipotle,BOS401,Boston,Drinks,Sprite,801,1,2025-12-15T15:04:45.082127,COMPLETE,2.71
Burger King,ATL201,Atlanta,Dessert,ApplePie,808,1,2025-12-15T15:04:45.046973,FAILED,2.6
KFC,DEN301,Denver,Drinks,IcedCoffee,793,1,2025-12-15T15:04:45.081706,COMPLETE,3.79
McDonalds,NYC003,New York,Sandwich,ChipotleChicken,783,2,2025-12-15T15:04:45.116797,COMPLETE,14.35
KFC,SEA301,Seattle,Combo,KidsMeal,825,1,2025-12-15T15:04:45.170763,COMPLETE,7.31
KFC,MIA301,Miami,Drinks,ColdBrew,784,1,2025-12-15T15:04:45.131815,COMPLETE,4.72
McDonalds,NYC003,New York,Dessert,ChocolateChipCookie,784,1,2025-12-15T15:04:45.198676,COMPLETE,2.04
Burger King,CHI202,Chicago,Sandwich,QuarterPounder,758,1,2025-12-15T15:04:45.116448,COMPLETE,7.4
KFC,NYC301,New York,Dessert,BlueberryMuffin,817,1,2025-12-15T15:04:45.120383,COMPLETE,2.97
KFC,NYC301,New York,Combo,ChickenCombo,818,1,2025-12-15T15:04:45.147548,COMPLETE,10.97
Burger King,SEA201,Seattle,Sandwich,ChipotleChicken,769,1,2025-12-15T15:04:45.091169,COMPLETE,7.36
Starbucks,SF101,San Francisco,Combo,ValueMealB,803,1,2025-12-15T15:04:45.097489,COMPLETE,9.77
Chipotle,DAL401,Dallas,Drinks,Milkshake,815,1,2025-12-15T15:04:45.170288,COMPLETE,4.91
McDonalds,DAL001,Dallas,Drinks,OrangeJuice,761,1,2025-12-15T15:04:45.014589,COMPLETE,3.14
Burger King,ATL201,Atlanta,Drinks,MatchaLatte,809,2,2025-12-15T15:04:45.054875,COMPLETE,10.97
Burger King,CHI201,Chicago,Sandwich,SpicyChicken,827,1,2025-12-15T15:04:45.022906,COMPLETE,7.45
Starbucks,NYC102,New York,Dessert,Brownie,732,2,2025-12-15T15:04:45.127504,COMPLETE,5.86
Chipotle,ATL401,Atlanta,Combo,KidsMeal,798,1,2025-12-15T15:04:45.041602,COMPLETE,6.95
Starbucks,LA101,Los Angeles,Drinks,Milkshake,759,1,2025-12-15T15:04:45.125566,COMPLETE,4.3
McDonalds,DAL001,Dallas,Sandwich,BigMac,762,2,2025-12-15T15:04:45.015322,COMPLETE,14.78
Starbucks,SF102,San Francisco,Drinks,IcedCoffee,827,1,2025-12-15T15:04:45.043497,COMPLETE,3.69
Starbucks,NYC101,New York,Dessert,IceCream,782,1,2025-12-15T15:04:45.067996,COMPLETE,3.4
KFC,CHI301,Chicago,Sandwich,BLT,758,1,2025-12-15T15:04:45.202681,COMPLETE,6.58
Burger King,SF201,San Francisco,Sandwich,GrilledChicken,798,1,2025-12-15T15:04:45.088153,COMPLETE,7.3
KFC,NYC301,New York,Sandwich,BBQBeef,819,2,2025-12-15T15:04:45.243751,COMPLETE,16.6
KFC,SF301,San Francisco,Drinks,Coke,816,1,2025-12-15T15:04:45.052540,COMPLETE,2.63
Chipotle,NYC401,New York,Drinks,IcedCoffee,795,1,2025-12-15T15:04:45.175918,COMPLETE,3.82
KFC,NYC301,New York,Combo,FamilyBucket,820,1,2025-12-15T15:04:45.244257,COMPLETE,20.48
McDonalds,SF001,San Francisco,Sandwich,BBQBeef,836,2,2025-12-15T15:04:45.031965,COMPLETE,16.16
Starbucks,NYC101,New York,Sandwich,SpicyChicken,783,1,2025-12-15T15:04:45.154461,COMPLETE,6.62
Burger King,CHI202,Chicago,Sandwich,VeggieDelight,759,1,2025-12-15T15:04:45.172040,COMPLETE,6.41
Chipotle,LA401,Los Angeles,Sandwich,ChipotleChicken,833,1,2025-12-15T15:04:45.137766,COMPLETE,7.08
McDonalds,SF001,San Francisco,Dessert,ChocolateSundae,837,4,2025-12-15T15:04:45.049722,COMPLETE,16.56
KFC,DAL301,Dallas,Sandwich,BBQBeef,813,2,2025-12-15T15:04:45.080635,COMPLETE,15.72
Burger King,PHI201,Philadelphia,Dessert,VanillaSundae,794,1,2025-12-15T15:04:45.028105,COMPLETE,3.99
Chipotle,SF401,San Francisco,Sandwich,CrispyChicken,822,1,2025-12-15T15:04:45.069359,COMPLETE,6.96
McDonalds,NYC002,New York,Drinks,DietCoke,755,1,2025-12-15T15:04:45.022890,COMPLETE,2.43
Chipotle,DAL401,Dallas,Dessert,VanillaSundae,816,1,2025-12-15T15:04:45.246428,COMPLETE,4.1
Starbucks,BOS101,Boston,Drinks,Mocha,766,1,2025-12-15T15:04:45.089103,COMPLETE,5.36
Starbucks,DAL101,Dallas,Sandwich,GrilledChicken,773,1,2025-12-15T15:04:45.028108,COMPLETE,6.52
McDonalds,NYC002,New York,Sandwich,CrispyChicken,756,1,2025-12-15T15:04:45.054131,COMPLETE,6.76
Burger King,LA201,Los Angeles,Drinks,IcedCoffee,818,1,2025-12-15T15:04:45.209204,COMPLETE,3.8
Starbucks,SF101,San Francisco,Dessert,Brownie,804,1,2025-12-15T15:04:45.129247,COMPLETE,3.06
Chipotle,DAL401,Dallas,Combo,BurgerFriesDrink,817,1,2025-12-15T15:04:45.319021,COMPLETE,11.37
Starbucks,SF102,San Francisco,Sandwich,BBQBeef,828,1,2025-12-15T15:04:45.109311,COMPLETE,7.4
Starbucks,LA101,Los Angeles,Dessert,CheesecakeSlice,760,1,2025-12-15T15:04:45.215293,COMPLETE,4.46
Starbucks,SEA101,Seattle,Dessert,CheesecakeSlice,775,1,2025-12-15T15:04:45.130521,COMPLETE,4.63
Starbucks,MIA101,Miami,Dessert,Brownie,755,1,2025-12-15T15:04:45.104251,COMPLETE,2.97
Burger King,PHI201,Philadelphia,Combo,SnackCombo,795,1,2025-12-15T15:04:45.104921,COMPLETE,7.08
McDonalds,NYC001,New York,Drinks,DietCoke,822,1,2025-12-15T15:04:45.166059,COMPLETE,2.39
Burger King,ATL201,Atlanta,Combo,FamilyBucket,810,1,2025-12-15T15:04:45.123477,COMPLETE,19.14
Starbucks,SEA101,Seattle,Drinks,Milkshake,776,2,2025-12-15T15:04:45.212512,COMPLETE,8.72
Burger King,MIA201,Miami,Drinks,IcedCoffee,722,2,2025-12-15T15:04:45.069615,COMPLETE,7.74
McDonalds,MIA001,Miami,Combo,ValueMealA,811,1,2025-12-15T15:04:45.016889,COMPLETE,9.26
KFC,LA301,Los Angeles,Combo,FamilyBucket,793,1,2025-12-15T15:04:45.091533,COMPLETE,18.72
Chipotle,PHI401,Philadelphia,Dessert,ApplePie,774,1,2025-12-15T15:04:46.039348,COMPLETE,2.52
Starbucks,SF101,San Francisco,Dessert,IceCream,805,1,2025-12-15T15:04:46.095339,COMPLETE,3.53
KFC,SF301,San Francisco,Combo,ValueMealB,817,1,2025-12-15T15:04:46.096491,COMPLETE,9.79
McDonalds,NYC004,New York,Dessert,Brownie,800,1,2025-12-15T15:04:46.063258,COMPLETE,3.08
KFC,CHI301,Chicago,Combo,ValueMealA,759,1,2025-12-15T15:04:46.016181,COMPLETE,8.57
Chipotle,DAL401,Dallas,Dessert,Cookie,818,1,2025-12-15T15:04:46.065093,COMPLETE,1.92
Burger King,MIA201,Miami,Combo,BurgerFriesDrink,723,3,2025-12-15T15:04:46.043078,COMPLETE,32.58
Chipotle,NYC401,New York,Combo,ValueMealA,796,3,2025-12-15T15:04:46.009677,FAILED,24.31
Chipotle,DAL401,Dallas,Combo,PremiumCombo,819,1,2025-12-15T15:04:46.068554,COMPLETE,11.23
McDonalds,NYC001,New York,Drinks,ColdBrew,823,2,2025-12-15T15:04:46.099388,COMPLETE,9.58
Burger King,DAL201,Dallas,Dessert,BlueberryMuffin,767,1,2025-12-15T15:04:46.088160,COMPLETE,2.83
KFC,MIA301,Miami,Sandwich,CrispyChicken,785,1,2025-12-15T15:04:46.039731,COMPLETE,6.78
Burger King,SF201,San Francisco,Dessert,Brownie,799,1,2025-12-15T15:04:46.065128,COMPLETE,3.06
KFC,DAL301,Dallas,Sandwich,VeggieDelight,814,1,2025-12-15T15:04:46.022883,COMPLETE,6.39
Starbucks,SEA101,Seattle,Combo,KidsMeal,777,2,2025-12-15T15:04:46.059309,COMPLETE,13.78
Starbucks,NYC102,New York,Dessert,CheesecakeSlice,733,3,2025-12-15T15:04:46.058432,COMPLETE,13.75
KFC,DEN301,Denver,Drinks,Latte,794,1,2025-12-15T15:04:46.080812,COMPLETE,4.24
Starbucks,SF101,San Francisco,Drinks,OrangeJuice,806,1,2025-12-15T15:04:46.181324,COMPLETE,3.15
Burger King,CHI201,Chicago,Drinks,DietCoke,828,2,2025-12-15T15:04:46.032524,COMPLETE,4.76
Chipotle,CHI401,Chicago,Combo,SnackCombo,798,2,2025-12-15T15:04:46.023389,COMPLETE,15.0
Chipotle,MIA401,Miami,Drinks,Milkshake,794,1,2025-12-15T15:04:46.094238,COMPLETE,4.4
KFC,SF301,San Francisco,Dessert,CheesecakeSlice,818,1,2025-12-15T15:04:46.140517,COMPLETE,4.92
KFC,LA301,Los Angeles,Drinks,Sprite,794,1,2025-12-15T15:04:46.076740,COMPLETE,2.66
KFC,PHO301,Phoenix,Sandwich,QuarterPounder,744,1,2025-12-15T15:04:46.049648,COMPLETE,7.2
Chipotle,BOS401,Boston,Sandwich,CrispyChicken,802,1,2025-12-15T15:04:46.018943,COMPLETE,6.46
Chipotle,PHI401,Philadelphia,Dessert,CheesecakeSlice,775,1,2025-12-15T15:04:46.052516,COMPLETE,4.89
Starbucks,SF101,San Francisco,Sandwich,BBQBeef,807,1,2025-12-15T15:04:46.278843,COMPLETE,8.33
McDonalds,LA001,Los Angeles,Sandwich,VeggieDelight,787,1,2025-12-15T15:04:46.046134,COMPLETE,6.01
Burger King,CHI202,Chicago,Sandwich,ChipotleChicken,760,1,2025-12-15T15:04:46.004441,COMPLETE,6.86
Starbucks,SF102,San Francisco,Drinks,Milkshake,829,1,2025-12-15T15:04:46.013985,COMPLETE,4.85
Starbucks,CHI101,Chicago,Drinks,MatchaLatte,743,1,2025-12-15T15:04:46.025465,COMPLETE,5.29
Burger King,NYC201,New York,Dessert,Donut,805,1,2025-12-15T15:04:46.074065,COMPLETE,2.02
Starbucks,MIA101,Miami,Dessert,Brownie,756,1,2025-12-15T15:04:46.039599,COMPLETE,3.16
Chipotle,CHI401,Chicago,Dessert,ChocolateSundae,799,2,2025-12-15T15:04:46.066793,COMPLETE,7.73
McDonalds,DAL001,Dallas,Sandwich,GrilledChicken,763,1,2025-12-15T15:04:46.031600,COMPLETE,7.21
McDonalds,DAL001,Dallas,Sandwich,BigMac,764,1,2025-12-15T15:04:46.061407,COMPLETE,7.48
Starbucks,DAL101,Dallas,Drinks,DietCoke,774,2,2025-12-15T15:04:46.019252,COMPLETE,5.13
Chipotle,PHI401,Philadelphia,Combo,ValueMealB,776,2,2025-12-15T15:04:46.144045,COMPLETE,18.98
Starbucks,MIA101,Miami,Dessert,IceCream,757,1,2025-12-15T15:04:46.138846,COMPLETE,3.14
McDonalds,NYC003,New York,Drinks,ColdBrew,785,1,2025-12-15T15:04:46.004468,COMPLETE,4.99
Burger King,SEA201,Seattle,Dessert,BlueberryMuffin,770,1,2025-12-15T15:04:46.056402,COMPLETE,3.06
Chipotle,BOS401,Boston,Combo,ChickenCombo,803,2,2025-12-15T15:04:46.069194,COMPLETE,20.69
Chipotle,ATL401,Atlanta,Dessert,Brownie,799,1,2025-12-15T15:04:46.044935,COMPLETE,3.07
Starbucks,BOS101,Boston,Sandwich,ChipotleChicken,767,1,2025-12-15T15:04:46.044665,COMPLETE,7.11
McDonalds,SEA001,Seattle,Sandwich,QuarterPounder,822,1,2025-12-15T15:04:46.081007,COMPLETE,7.59
KFC,PHO301,Phoenix,Sandwich,QuarterPounder,745,1,2025-12-15T15:04:46.142890,COMPLETE,7.63
McDonalds,NYC004,New York,Dessert,ChocolateChipCookie,801,1,2025-12-15T15:04:46.081493,COMPLETE,2.12
KFC,MIA301,Miami,Sandwich,VeggieDelight,786,1,2025-12-15T15:04:46.109243,COMPLETE,6.54
Burger King,ATL201,Atlanta,Sandwich,BigMac,811,2,2025-12-15T15:04:46.010698,COMPLETE,13.85
Chipotle,BOS401,Boston,Dessert,IceCream,804,3,2025-12-15T15:04:46.131418,COMPLETE,9.72
KFC,DEN301,Denver,Dessert,VanillaSundae,795,2,2025-12-15T15:04:46.121029,COMPLETE,8.24
McDonalds,MIA001,Miami,Combo,FamilyBucket,812,1,2025-12-15T15:04:46.037963,COMPLETE,20.24
McDonalds,SF001,San Francisco,Dessert,Cookie,838,1,2025-12-15T15:04:46.076824,COMPLETE,1.79
Burger King,LA201,Los Angeles,Dessert,Brownie,819,1,2025-12-15T15:04:46.043827,COMPLETE,3.11
Chipotle,CHI401,Chicago,Combo,ValueMealA,800,2,2025-12-15T15:04:46.151655,COMPLETE,18.6
KFC,CHI301,Chicago,Combo,PremiumCombo,760,2,2025-12-15T15:04:46.036762,COMPLETE,24.14
Burger King,DAL201,Dallas,Dessert,ApplePie,768,1,2025-12-15T15:04:46.138742,COMPLETE,2.56
Burger King,NYC201,New York,Dessert,Brownie,806,1,2025-12-15T15:04:46.161377,COMPLETE,3.12
Burger King,LA201,Los Angeles,Dessert,ApplePie,820,1,2025-12-15T15:04:46.079171,COMPLETE,2.42
Starbucks,BOS101,Boston,Sandwich,BigMac,768,1,2025-12-15T15:04:46.143287,COMPLETE,7.31
Starbucks,SF101,San Francisco,Sandwich,BigMac,808,2,2025-12-15T15:04:46.279585,COMPLETE,15.69
Chipotle,NYC401,New York,Drinks,Coke,797,3,2025-12-15T15:04:46.018560,COMPLETE,7.25
McDonalds,MIA001,Miami,Sandwich,TurkeyClub,813,1,2025-12-15T15:04:46.042025,COMPLETE,7.4
Chipotle,CHI401,Chicago,Dessert,Brownie,801,1,2025-12-15T15:04:46.201801,COMPLETE,3.22
Burger King,MIA201,Miami,Sandwich,QuarterPounder,724,1,2025-12-15T15:04:46.107763,COMPLETE,7.75
KFC,MIA301,Miami,Drinks,OrangeJuice,787,2,2025-12-15T15:04:46.150915,COMPLETE,6.76
Burger King,NYC201,New York,Drinks,Latte,807,1,2025-12-15T15:04:46.175342,COMPLETE,4.6
McDonalds,MIA001,Miami,Dessert,CheesecakeSlice,814,2,2025-12-15T15:04:46.045659,COMPLETE,9.79
Burger King,NYC201,New York,Combo,SnackCombo,808,2,2025-12-15T15:04:46.272603,COMPLETE,14.09
Burger King,CHI202,Chicago,Dessert,VanillaSundae,761,2,2025-12-15T15:04:46.012342,COMPLETE,7.24
Starbucks,NYC102,New York,Drinks,DietCoke,734,1,2025-12-15T15:04:46.117593,COMPLETE,2.61
McDonalds,DAL001,Dallas,Sandwich,GrilledChicken,765,1,2025-12-15T15:04:46.085384,COMPLETE,7.05
Starbucks,LA101,Los Angeles,Combo,FamilyBucket,761,1,2025-12-15T15:04:46.023649,COMPLETE,18.7
Starbucks,NYC102,New York,Dessert,Donut,735,1,2025-12-15T15:04:46.197388,COMPLETE,2.06
Starbucks,LA101,Los Angeles,Combo,ValueMealB,762,1,2025-12-15T15:04:46.025677,COMPLETE,8.96
Chipotle,ATL401,Atlanta,Sandwich,CrispyChicken,800,1,2025-12-15T15:04:46.134862,COMPLETE,6.53
Starbucks,SF101,San Francisco,Drinks,Mocha,809,1,2025-12-15T15:04:46.360211,COMPLETE,4.76
Burger King,NYC201,New York,Combo,SnackCombo,809,1,2025-12-15T15:04:47.007229,COMPLETE,7.01
Burger King,SF201,San Francisco,Sandwich,BLT,800,1,2025-12-15T15:04:47.005994,COMPLETE,6.79
McDonalds,NYC002,New York,Dessert,Brownie,757,2,2025-12-15T15:04:47.004276,COMPLETE,6.08
McDonalds,SEA001,Seattle,Drinks,Milkshake,823,2,2025-12-15T15:04:47.077845,COMPLETE,9.37
Starbucks,SEA101,Seattle,Dessert,ChocolateChipCookie,778,2,2025-12-15T15:04:47.080618,COMPLETE,4.15
Burger King,LA201,Los Angeles,Drinks,Mocha,821,1,2025-12-15T15:04:47.046465,COMPLETE,5.21
Starbucks,MIA101,Miami,Dessert,Cookie,758,1,2025-12-15T15:04:47.001727,COMPLETE,1.73
McDonalds,DAL001,Dallas,Drinks,Latte,766,1,2025-12-15T15:04:47.025343,COMPLETE,4.12
Burger King,NYC201,New York,Sandwich,CrispyChicken,810,2,2025-12-15T15:04:47.043056,COMPLETE,13.04
KFC,LA301,Los Angeles,Dessert,BlueberryMuffin,795,1,2025-12-15T15:04:47.048244,COMPLETE,2.87
KFC,CHI301,Chicago,Dessert,ChocolateChipCookie,761,1,2025-12-15T15:04:47.094252,COMPLETE,1.99
KFC,CHI301,Chicago,Combo,DoubleChickenCombo,762,2,2025-12-15T15:04:47.122092,COMPLETE,24.79
Starbucks,BOS101,Boston,Combo,ValueMealA,769,1,2025-12-15T15:04:47.058379,COMPLETE,8.71
KFC,PHO301,Phoenix,Dessert,Donut,746,1,2025-12-15T15:04:47.077620,COMPLETE,1.9
McDonalds,NYC003,New York,Combo,KidsMeal,786,1,2025-12-15T15:04:47.079414,COMPLETE,6.88
Burger King,LA201,Los Angeles,Sandwich,GrilledChicken,822,1,2025-12-15T15:04:47.064595,COMPLETE,6.87
Burger King,SEA201,Seattle,Sandwich,CrispyChicken,771,2,2025-12-15T15:04:47.086104,COMPLETE,13.81
Starbucks,LA101,Los Angeles,Drinks,MatchaLatte,763,1,2025-12-15T15:04:47.032608,COMPLETE,5.14
Starbucks,SF101,San Francisco,Dessert,ChocolateChipCookie,810,1,2025-12-15T15:04:47.087541,COMPLETE,2.01
Starbucks,DAL101,Dallas,Combo,FamilyBucket,775,1,2025-12-15T15:04:47.049467,COMPLETE,19.24
McDonalds,SEA001,Seattle,Combo,ChickenCombo,824,1,2025-12-15T15:04:47.168061,COMPLETE,10.86
Burger King,SF201,San Francisco,Dessert,ChocolateSundae,801,1,2025-12-15T15:04:47.033303,COMPLETE,4.24
KFC,LA301,Los Angeles,Combo,ChickenCombo,796,1,2025-12-15T15:04:47.089919,COMPLETE,9.64
Burger King,DAL201,Dallas,Dessert,BlueberryMuffin,769,2,2025-12-15T15:04:47.092679,COMPLETE,5.87
KFC,HOU301,Houston,Dessert,Cookie,775,1,2025-12-15T15:04:47.047889,COMPLETE,1.72
Burger King,CHI202,Chicago,Dessert,VanillaSundae,762,1,2025-12-15T15:04:47.006616,COMPLETE,3.66
KFC,CHI301,Chicago,Combo,KidsMeal,763,1,2025-12-15T15:04:47.206204,COMPLETE,6.49
Starbucks,SF102,San Francisco,Drinks,MatchaLatte,830,1,2025-12-15T15:04:47.036696,COMPLETE,5.41
Chipotle,DAL401,Dallas,Dessert,ChocolateSundae,820,1,2025-12-15T15:04:47.041181,COMPLETE,3.91
McDonalds,MIA001,Miami,Drinks,IcedCoffee,815,1,2025-12-15T15:04:47.037140,COMPLETE,3.7
Starbucks,DAL101,Dallas,Sandwich,BBQBeef,776,2,2025-12-15T15:04:47.098374,COMPLETE,16.55
McDonalds,NYC004,New York,Combo,KidsMeal,802,1,2025-12-15T15:04:47.069390,COMPLETE,7.0
Burger King,PHI201,Philadelphia,Sandwich,ChipotleChicken,796,1,2025-12-15T15:04:47.098942,COMPLETE,7.31
Chipotle,ATL401,Atlanta,Drinks,Milkshake,801,1,2025-12-15T15:04:47.060896,COMPLETE,4.75
KFC,LA301,Los Angeles,Sandwich,BLT,797,1,2025-12-15T15:04:47.143355,COMPLETE,6.3
Starbucks,LA101,Los Angeles,Sandwich,BBQBeef,764,2,2025-12-15T15:04:47.039440,COMPLETE,15.72
Chipotle,MIA401,Miami,Combo,FamilyBucket,795,1,2025-12-15T15:04:47.031579,COMPLETE,20.29
KFC,DAL301,Dallas,Combo,ValueMealB,815,1,2025-12-15T15:04:47.063309,COMPLETE,9.53
McDonalds,NYC004,New York,Dessert,VanillaSundae,803,2,2025-12-15T15:04:47.132883,COMPLETE,7.68
Chipotle,SF401,San Francisco,Drinks,Milkshake,823,1,2025-12-15T15:04:47.088304,COMPLETE,4.44
Chipotle,SEA401,Seattle,Drinks,OrangeJuice,769,1,2025-12-15T15:04:47.014435,COMPLETE,3.49
KFC,CHI301,Chicago,Drinks,OrangeJuice,764,2,2025-12-15T15:04:47.266805,COMPLETE,6.69
KFC,CHI301,Chicago,Sandwich,GrilledChicken,765,1,2025-12-15T15:04:47.290104,COMPLETE,7.12
McDonalds,NYC003,New York,Drinks,DietCoke,787,1,2025-12-15T15:04:47.123493,COMPLETE,2.65
Burger King,CHI202,Chicago,Dessert,ChocolateSundae,763,2,2025-12-15T15:04:47.008490,COMPLETE,8.68
KFC,DAL301,Dallas,Drinks,IcedCoffee,816,2,2025-12-15T15:04:47.068822,COMPLETE,7.32
Starbucks,SEA101,Seattle,Sandwich,BBQBeef,779,2,2025-12-15T15:04:47.163823,COMPLETE,15.22
Starbucks,SF102,San Francisco,Dessert,Donut,831,1,2025-12-15T15:04:47.107356,COMPLETE,2.02
Chipotle,SF401,San Francisco,Drinks,IcedCoffee,824,1,2025-12-15T15:04:47.175526,COMPLETE,3.68
KFC,LA301,Los Angeles,Sandwich,BLT,798,1,2025-12-15T15:04:47.234912,COMPLETE,6.74
Chipotle,ATL401,Atlanta,Dessert,ChocolateSundae,802,1,2025-12-15T15:04:47.119003,COMPLETE,4.26
Burger King,DAL201,Dallas,Sandwich,SpicyChicken,770,1,2025-12-15T15:04:47.140761,COMPLETE,7.43
KFC,SF301,San Francisco,Combo,ValueMealA,819,1,2025-12-15T15:04:47.079788,COMPLETE,8.13
Burger King,PHI201,Philadelphia,Drinks,Mocha,797,2,2025-12-15T15:04:47.192274,COMPLETE,10.3
KFC,DAL301,Dallas,Sandwich,TurkeyClub,817,1,2025-12-15T15:04:47.126326,COMPLETE,6.51
McDonalds,NYC003,New York,Combo,BurgerFriesDrink,788,1,2025-12-15T15:04:47.171295,COMPLETE,10.65
Starbucks,DAL101,Dallas,Sandwich,SpicyChicken,777,1,2025-12-15T15:04:47.177244,COMPLETE,7.25
Burger King,ATL201,Atlanta,Combo,ChickenCombo,812,1,2025-12-15T15:04:47.031849,COMPLETE,9.76
Chipotle,PHI401,Philadelphia,Drinks,ColdBrew,777,1,2025-12-15T15:04:47.090678,COMPLETE,5.21
KFC,NYC301,New York,Drinks,DietCoke,821,1,2025-12-15T15:04:47.012553,COMPLETE,2.54
Starbucks,NYC102,New York,Dessert,ChocolateChipCookie,736,1,2025-12-15T15:04:47.026452,COMPLETE,2.14
Chipotle,SF401,San Francisco,Sandwich,GrilledChicken,825,2,2025-12-15T15:04:47.206181,COMPLETE,13.59
Burger King,PHI201,Philadelphia,Drinks,Milkshake,798,2,2025-12-15T15:04:47.236184,COMPLETE,9.34
Chipotle,CHI401,Chicago,Sandwich,BBQBeef,802,1,2025-12-15T15:04:47.062404,COMPLETE,7.65
McDonalds,DAL001,Dallas,Combo,FamilyBucket,767,1,2025-12-15T15:04:47.032601,COMPLETE,18.96
Burger King,DAL201,Dallas,Drinks,OrangeJuice,771,1,2025-12-15T15:04:47.224812,COMPLETE,3.4
KFC,PHO301,Phoenix,Sandwich,ChipotleChicken,747,1,2025-12-15T15:04:47.095327,COMPLETE,7.46
Starbucks,CHI101,Chicago,Combo,DoubleChickenCombo,744,2,2025-12-15T15:04:48.095740,COMPLETE,24.93
Starbucks,DAL101,Dallas,Drinks,Coke,778,1,2025-12-15T15:04:48.048738,COMPLETE,2.57
McDonalds,MIA001,Miami,Drinks,MatchaLatte,816,1,2025-12-15T15:04:48.022737,COMPLETE,5.76
Starbucks,DAL101,Dallas,Dessert,ApplePie,779,1,2025-12-15T15:04:48.086419,COMPLETE,2.58
KFC,DEN301,Denver,Sandwich,ChipotleChicken,796,1,2025-12-15T15:04:48.073310,COMPLETE,7.5
Burger King,DAL201,Dallas,Combo,SnackCombo,772,1,2025-12-15T15:04:48.079239,COMPLETE,7.23
Burger King,LA201,Los Angeles,Dessert,IceCream,823,1,2025-12-15T15:04:48.072899,COMPLETE,3.23
McDonalds,NYC004,New York,Sandwich,BigMac,804,1,2025-12-15T15:04:48.006916,COMPLETE,7.81
Burger King,CHI201,Chicago,Drinks,IcedCoffee,829,1,2025-12-15T15:04:48.055954,COMPLETE,4.17
Starbucks,DAL101,Dallas,Drinks,IcedCoffee,780,1,2025-12-15T15:04:48.087385,COMPLETE,4.08
KFC,PHO301,Phoenix,Sandwich,BLT,748,1,2025-12-15T15:04:48.067202,COMPLETE,6.39
KFC,SF301,San Francisco,Sandwich,BigMac,820,1,2025-12-15T15:04:48.038595,COMPLETE,7.49
Burger King,SF201,San Francisco,Sandwich,BBQBeef,802,1,2025-12-15T15:04:48.016439,COMPLETE,7.86
Starbucks,DAL101,Dallas,Sandwich,SpicyChicken,781,1,2025-12-15T15:04:48.124366,COMPLETE,7.28
Chipotle,MIA401,Miami,Drinks,Mocha,796,2,2025-12-15T15:04:48.057663,COMPLETE,10.72
